,org.mybatis.jpetstore.domain.Account,org.mybatis.jpetstore.domain.Cart,org.mybatis.jpetstore.domain.CartItem,org.mybatis.jpetstore.domain.CartTest,org.mybatis.jpetstore.domain.Category,org.mybatis.jpetstore.domain.Item,org.mybatis.jpetstore.domain.LineItem,org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.OrderTest,org.mybatis.jpetstore.domain.Product,org.mybatis.jpetstore.domain.Sequence,org.mybatis.jpetstore.mapper.AccountMapper,org.mybatis.jpetstore.mapper.AccountMapperTest,org.mybatis.jpetstore.mapper.CategoryMapper,org.mybatis.jpetstore.mapper.CategoryMapperTest,org.mybatis.jpetstore.mapper.ItemMapper,org.mybatis.jpetstore.mapper.ItemMapperTest,org.mybatis.jpetstore.mapper.LineItemMapper,org.mybatis.jpetstore.mapper.LineItemMapperTest,org.mybatis.jpetstore.mapper.MapperTestContext,org.mybatis.jpetstore.mapper.OrderMapper,org.mybatis.jpetstore.mapper.OrderMapperTest,org.mybatis.jpetstore.mapper.ProductMapper,org.mybatis.jpetstore.mapper.ProductMapperTest,org.mybatis.jpetstore.mapper.SequenceMapper,org.mybatis.jpetstore.mapper.SequenceMapperTest,org.mybatis.jpetstore.service.AccountService,org.mybatis.jpetstore.service.AccountServiceTest,org.mybatis.jpetstore.service.CatalogService,org.mybatis.jpetstore.service.CatalogServiceTest,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.service.OrderServiceTest,org.mybatis.jpetstore.web.actions.AbstractActionBean,org.mybatis.jpetstore.web.actions.AccountActionBean,org.mybatis.jpetstore.web.actions.AccountActionBeanTest,org.mybatis.jpetstore.web.actions.CartActionBean,org.mybatis.jpetstore.web.actions.CatalogActionBean,org.mybatis.jpetstore.web.actions.CatalogActionBeanTest,org.mybatis.jpetstore.web.actions.OrderActionBean,org.mybatis.jpetstore.web.actions.OrderActionBeanTest,org.mybatis.jpetstore.ScreenTransitionIT,MavenWrapperDownloader$1,MavenWrapperDownloader
3937,16,8,7,15,14,8,17,17,15,4,6,10,4,4,7,12,17,20,20,8,20,1,17,2,20,17,17,2,2,17,2,2,2,20,2,12,12,12,12,12,1,12,12
3938,16,8,7,15,14,8,17,17,15,4,6,10,4,7,12,2,2,12,17,9,12,12,1,1,15,12,15,12,12,12,12,12,12,12,15,15,12,12,12,12,12,12,12
3939,16,8,7,15,14,8,17,17,15,4,6,19,10,4,20,20,14,20,20,20,14,20,20,20,2,20,20,20,20,20,20,20,20,12,12,15,12,12,12,12,12,12,12
3940,16,8,7,15,14,8,17,17,4,10,20,1,12,17,20,8,17,8,20,17,20,2,20,12,2,17,12,17,12,1,1,1,12,1,8,19,20,20,20,1,12,1,1
3941,16,8,7,15,14,8,17,17,4,10,20,2,20,20,20,20,20,20,20,20,20,3,20,20,20,20,20,20,20,17,20,20,12,17,12,12,12,12,12,12,12,12,12
3942,16,8,7,15,14,8,17,17,15,4,6,19,8,15,15,13,17,17,17,2,12,20,20,20,20,20,20,20,20,20,20,20,20,20,13,20,12,12,12,20,12,16,16
3943,16,8,7,15,14,8,17,19,17,20,20,20,4,20,20,20,4,4,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,12,12,12,12,12,12,12,12,12
3944,16,8,7,15,14,8,17,17,15,15,6,10,10,10,6,1,2,20,20,17,17,1,12,12,12,12,20,20,20,17,17,17,17,17,5,1,1,1,1,1,1,12,12
3945,16,8,7,15,14,8,17,17,4,2,10,20,20,20,8,8,8,20,20,20,20,20,20,8,8,8,8,8,8,8,8,20,20,20,20,20,20,20,20,20,20,20,20
3946,16,8,7,13,17,10,17,17,10,10,16,16,16,16,16,16,16,1,17,17,17,7,17,20,12,20,20,2,20,2,2,2,2,20,2,2,2,2,2,20,20,20,20
3947,16,8,7,15,9,17,7,20,15,20,20,8,13,1,20,20,17,20,20,18,20,20,8,20,20,8,20,20,20,20,20,20,20,20,1,1,1,1,1,1,1,1,1
3948,16,8,7,15,14,8,17,17,15,4,8,17,20,20,8,8,8,5,8,7,8,1,1,1,1,20,1,20,20,20,20,1,20,20,20,1,1,20,20,2,2,20,20
3949,16,8,7,15,14,8,17,17,15,4,17,10,17,20,17,20,13,20,20,6,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,15,20,20,20,20,20,20
3950,16,15,7,7,10,20,20,20,20,20,14,20,20,20,8,10,10,10,20,10,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,13,13,13,12,12,12,12
3951,16,8,7,18,17,17,14,20,20,20,14,14,20,14,14,14,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
3952,16,8,7,15,14,8,17,17,15,4,4,7,13,10,17,17,17,2,17,17,20,20,20,8,8,8,8,8,8,20,20,20,20,20,20,20,20,20,20,20,20,2,20
3953,16,8,7,15,14,8,17,17,15,4,4,7,13,10,17,17,10,20,20,20,20,20,20,8,8,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
3954,16,8,7,15,14,8,17,17,15,4,15,20,20,20,8,8,8,8,1,17,17,17,17,17,2,20,14,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,14
3955,16,8,7,15,14,8,17,17,15,4,6,10,10,10,17,17,17,17,17,20,2,20,8,8,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
3956,16,8,7,15,14,8,17,17,15,4,2,8,17,17,20,20,20,20,14,20,14,20,20,20,20,20,20,20,20,15,15,19,13,17,17,9,1,1,1,1,1,1,1
3957,16,8,5,13,15,6,4,14,14,20,20,14,20,14,14,14,14,14,14,20,14,20,20,20,20,20,20,20,20,20,20,20,11,11,11,13,20,20,12,12,12,12,12
3958,16,8,5,13,15,4,17,2,15,13,13,10,10,16,16,1,17,17,17,17,2,20,20,20,20,12,12,1,12,12,17,17,13,13,13,13,13,12,12,12,12,12,12
3959,16,8,5,13,15,4,16,16,9,1,1,1,20,1,15,15,20,20,12,20,20,2,20,20,20,1,20,1,20,1,20,20,20,20,20,12,12,2,2,2,2,2,2
3960,16,8,5,13,15,4,16,16,10,10,1,20,8,20,8,8,8,20,20,8,20,8,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,12
3961,16,8,7,13,13,10,10,16,10,10,20,17,20,20,20,20,20,8,20,8,8,20,8,20,20,20,20,20,20,20,20,20,20,20,13,13,12,12,12,1,1,1,1
3962,16,8,5,13,15,4,16,16,10,16,13,20,8,20,6,20,8,20,8,20,20,20,20,20,20,16,20,20,20,20,20,20,20,20,17,12,17,17,12,12,1,1,1
3963,16,8,5,13,8,17,12,20,8,8,20,8,8,20,20,8,8,8,8,8,20,20,20,20,20,20,20,20,17,20,20,20,20,20,12,2,2,12,1,1,1,1,1
3964,16,8,5,13,15,4,16,16,10,16,13,20,8,20,17,20,20,14,14,20,20,20,20,20,20,20,20,20,20,20,20,20,20,13,13,13,13,20,20,20,20,12,12
3965,16,8,5,13,10,16,17,16,16,10,17,20,20,20,8,20,8,20,20,20,20,20,17,20,20,20,20,20,20,20,20,20,12,20,20,13,12,12,12,10,10,10,10
3966,16,8,5,13,15,4,16,16,16,9,20,20,20,20,20,20,20,20,8,8,8,20,20,20,20,20,20,20,20,13,13,6,20,20,20,20,20,10,12,12,12,12,12
3967,16,8,5,13,15,4,16,16,16,9,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,12,12,12,12,12,2,2,2,2
3968,16,8,7,15,14,8,17,17,15,15,6,10,2,7,17,7,20,20,20,20,20,20,20,20,20,8,8,20,20,20,20,13,20,20,17,20,20,17,20,17,17,17,17
3969,16,8,7,15,14,8,17,17,15,15,6,10,10,10,10,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,15,17,17,17,15,12,17,20
3970,16,8,7,15,14,8,17,17,15,15,6,4,2,20,1,10,1,20,1,20,8,20,20,20,20,20,20,20,20,20,20,20,17,17,17,17,17,17,20,17,17,20,2
3971,16,8,7,15,15,16,17,17,15,17,20,8,1,17,1,17,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
3972,16,8,5,3,15,4,16,17,17,20,20,20,17,20,20,20,20,20,14,20,14,20,20,20,20,20,20,20,20,20,20,15,13,13,20,17,12,12,12,12,12,12,12
3973,16,8,7,8,4,17,19,7,20,20,20,20,20,20,19,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,17,17,17,13,13,20,20,20,20,17,17,17
3974,16,8,5,3,15,4,10,4,20,1,20,20,8,8,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,17,17,17,17,20,20,20,20,15,15,17
3975,16,8,7,8,4,17,9,19,6,19,19,19,19,14,8,14,20,20,20,20,20,20,20,20,20,20,20,20,20,20,11,20,13,13,20,20,17,20,20,20,20,20,20
3976,16,8,5,13,15,4,16,16,16,13,13,20,8,20,8,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,15,15,15,15
3977,16,8,5,3,15,4,17,2,15,19,19,7,20,1,7,7,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,13,17,17,17,17,1,1,1,1,1,1,1
3978,16,8,7,8,4,17,14,14,20,20,20,20,20,20,20,20,20,20,15,20,20,20,20,20,20,20,20,13,20,17,17,20,17,13,20,20,16,12,12,20,12,12,12
3979,16,8,5,3,15,4,17,2,15,4,7,19,11,20,20,20,20,20,17,17,17,17,17,20,10,10,10,10,10,17,20,2,2,17,17,17,17,20,20,20,20,20,2
3980,20,14,7,17,17,9,10,10,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,11,15,13,13,15,13,15,15,17,17,9,17,2,2
3981,20,14,7,17,17,9,20,8,20,16,8,20,20,20,20,19,20,8,8,8,8,20,20,20,20,20,20,20,20,20,20,20,20,20,9,20,13,20,20,20,20,20,18
3982,20,14,7,17,17,10,17,17,17,17,20,20,20,20,19,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,15,20,15,17,17,17,17,17,15
3983,20,8,11,17,17,10,10,10,20,20,10,1,8,20,20,20,20,20,15,20,20,20,20,20,20,20,20,20,20,13,13,13,20,3,20,20,20,15,15,1,1,20,1
3984,20,3,10,10,10,17,20,20,20,20,17,19,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,13,13,13,20,13,20,20,20,20,15,15,15
3985,20,14,7,17,17,10,17,17,10,7,17,20,20,14,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,18,20,20,15,15,15,15,15,15,15
3986,20,14,7,3,10,20,20,20,20,20,20,10,20,14,20,20,20,20,20,20,20,20,20,20,20,20,20,20,11,13,13,13,15,15,15,20,15,15,15,15,15,15,1
3987,20,14,7,17,17,10,17,2,2,17,17,17,20,20,20,14,20,20,20,20,20,20,20,20,20,20,20,20,11,15,15,15,15,15,15,20,20,20,20,5,12,1,15
3988,20,14,7,17,17,10,17,2,2,17,10,20,20,20,20,20,19,8,8,20,20,20,20,20,20,20,20,15,15,15,20,20,20,20,20,15,15,15,15,20,20,1,1
3989,20,14,7,17,17,10,17,2,14,15,17,17,20,20,20,20,19,8,8,20,20,20,3,20,20,20,20,20,20,20,20,20,15,17,17,2,2,20,20,20,20,20,2
3990,20,14,7,17,17,10,17,2,2,2,1,20,17,20,20,17,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,15,15,17,17,17,17,17,2,17
3991,20,14,7,17,17,10,17,2,17,8,1,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,15,15,17,17,17,2,9,9,9
3992,20,14,7,17,17,10,10,10,19,16,1,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,4,4,4,4,17,17
3993,20,14,7,17,17,10,10,10,8,1,20,20,20,20,20,20,17,17,19,20,20,20,20,20,20,11,20,20,20,17,20,17,20,20,20,17,14,20,20,20,20,20,20
3994,20,14,7,17,17,10,10,10,15,17,1,20,20,20,20,19,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,15,15,9,9,9,17
3995,20,14,7,17,17,10,17,2,10,15,15,20,20,20,14,20,20,20,20,20,20,20,9,20,20,20,20,20,20,3,20,20,20,20,20,20,15,15,10,12,12,10,17
3996,20,14,7,17,17,10,17,8,10,20,20,20,20,20,20,20,20,3,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,15,15,15
3997,20,14,7,17,17,10,17,2,10,15,15,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,13,20,13,13,20,20,15,15,15,6,17
3998,20,14,7,17,17,10,17,2,10,15,19,14,20,8,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,15,15,15,15,15,15
3999,20,14,7,17,17,10,10,10,13,15,20,20,20,10,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,14,20,20,13,13,13,13,13
4000,20,14,7,17,17,10,17,2,10,15,15,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,13,13,13,16,10,10,13,20,13
4001,20,14,7,17,17,10,7,1,10,20,15,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,17,17,17,17,17,17,17,20,2,2,2
4002,20,14,7,17,17,10,8,1,20,10,1,20,20,20,17,20,20,20,20,12,20,20,20,20,20,20,20,20,20,20,20,20,20,20,15,15,15,1,1,1,1,1,17
4003,20,14,7,17,17,10,10,10,15,7,7,7,7,7,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,12,12,12,12,12,12,12
4004,20,14,7,17,17,12,8,10,8,8,8,8,20,8,20,20,8,1,1,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,12,12,12,12,20,12,12,17,12
4005,20,14,7,17,17,12,6,7,8,20,8,20,20,20,20,20,20,16,20,20,20,20,20,20,20,20,20,20,16,20,20,20,20,20,15,15,15,15,15,15,2,2,9
4006,20,14,7,17,17,12,14,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,15,9,15,17,17,17,17,12,20,12,12,12
4007,20,14,7,17,17,12,14,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,13,13,13,13,15,20,20,20,20,20,9,20,12,20,12,12
4008,20,14,7,17,17,12,7,20,20,8,8,20,8,20,8,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
4009,20,14,7,17,13,4,4,12,12,12,12,15,13,20,15,15,15,15,15,20,15,15,20,20,20,1,1,1,20,1,20,1,20,1,1,20,20,20,20,20,20,20,20
4010,20,14,7,17,13,17,7,7,15,15,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,17,20,20,5,20,20,20,15,9,3,9,9,9,20
4011,20,14,7,17,13,17,4,10,12,12,20,10,10,10,20,20,20,20,20,20,8,20,20,20,20,6,20,20,20,17,17,20,20,17,17,20,17,20,20,12,20,12,12
4012,20,14,7,17,6,10,10,1,2,8,12,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,13,20,13,13,13,20,13,12,12,12
4013,20,14,7,17,13,4,17,17,17,17,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,13,17,17,17,17,17,20,17,17,20,17,20,20,2,2,2,2
4014,20,14,7,17,13,4,17,19,10,10,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,17,17,17,17,17,17,18,13,13,13,13,13,20,20,20,20
4015,20,8,7,13,17,17,1,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,13,17,17,17,17,17,17,17,17,20,20,20,20,20,20,20,12
4016,20,8,7,17,17,17,7,3,20,20,20,8,1,20,20,1,20,1,1,1,5,5,5,5,8,1,20,20,20,20,12,14,7,14,14,14,14,14,14,14,14,20,8
4017,20,8,7,13,17,17,10,10,10,20,20,3,3,1,1,1,1,1,15,15,5,5,13,13,13,20,20,1,1,20,1,1,20,1,20,2,2,2,2,2,1,1,1
4018,20,8,7,13,17,17,10,10,10,20,20,15,15,15,15,15,15,15,15,15,20,15,20,1,20,20,20,20,20,20,20,20,20,20,20,20,20,2,12,10,12,12,12
4019,20,8,7,13,17,17,10,10,10,20,20,15,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,13,4,17,17,17,12,12,12,12
4020,20,8,7,8,10,10,17,10,2,1,20,20,1,20,17,20,5,20,1,5,5,20,1,5,20,20,1,20,20,12,2,1,1,1,1,1,20,20,1,20,20,20,20
4021,20,8,7,13,17,19,20,1,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,13,13,13,13,13,20,20,17,20,12,12,12,12,12,14
4022,20,8,7,13,17,17,10,10,10,20,7,7,20,8,8,8,8,8,8,20,20,20,20,20,20,20,15,15,15,15,3,20,20,3,12,8,12,3,20,20,12,12,12
4023,20,8,7,10,1,10,10,10,10,10,1,20,20,8,20,20,17,20,20,20,20,20,20,20,20,20,20,20,14,20,20,20,20,13,17,17,20,20,20,20,15,15,12
4024,20,8,7,13,17,17,10,10,10,20,20,13,15,15,20,15,15,15,1,1,5,20,1,1,20,1,5,1,1,5,20,1,2,1,1,20,1,1,20,20,20,20,20
4025,20,8,7,13,17,17,10,10,10,20,20,15,20,13,13,20,20,20,14,20,20,20,20,20,20,20,20,20,20,20,20,13,20,17,12,7,12,12,12,12,12,12,12
4026,20,8,7,13,17,17,10,14,20,20,20,20,20,19,19,13,17,5,5,5,5,1,1,8,16,17,16,20,20,20,20,20,20,20,20,20,14,20,1,20,20,20,12
4027,16,8,5,3,14,4,17,2,15,15,19,7,16,15,7,7,20,20,10,10,5,10,12,20,1,1,1,1,1,1,1,1,1,1,3,1,1,12,12,12,12,12,10
4028,16,8,7,15,13,8,11,10,10,1,1,1,20,3,3,20,20,5,20,20,20,20,20,20,15,5,3,3,3,3,8,20,20,20,20,12,12,12,12,12,12,12,12
4029,16,9,10,10,12,20,20,20,20,20,13,15,15,15,15,15,5,8,20,20,20,20,16,20,20,20,20,8,8,8,8,8,8,8,17,17,13,20,10,20,20,20,20
4030,16,8,5,3,14,4,17,2,15,15,19,7,10,15,12,13,13,13,13,13,13,13,13,13,5,1,1,1,5,2,20,20,20,2,12,12,12,12,2,5,12,12,12
4031,16,8,7,8,10,10,17,17,10,2,2,2,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,15,15,17,17,17,17,2,2,2,10,10,2
4032,16,8,7,8,10,10,10,10,10,2,20,8,2,20,5,5,5,19,19,5,15,15,15,5,15,15,1,5,5,5,5,18,20,20,20,20,20,20,3,20,14,14,14
4033,16,8,5,5,7,1,20,20,15,20,20,20,20,20,20,20,20,20,20,20,20,20,15,15,15,15,2,15,15,15,15,15,1,1,1,1,1,2,1,2,2,2,2
4034,16,8,5,3,14,4,17,2,15,15,19,7,10,4,20,20,20,20,20,17,17,17,20,20,20,20,20,20,17,17,17,17,17,2,4,20,9,2,2,14,14,14,14
4035,16,8,5,3,14,4,17,2,15,15,19,7,10,12,12,13,13,13,13,13,13,13,13,13,7,15,15,15,20,15,15,15,15,15,3,3,10,10,10,10,10,10,10
4036,16,8,10,10,17,17,1,10,10,14,4,20,20,17,20,11,20,17,17,17,20,17,17,17,17,17,20,17,20,5,5,5,1,1,1,1,1,1,1,1,1,1,1
4037,16,8,5,3,14,4,17,2,15,15,19,7,19,1,10,10,10,10,10,10,17,20,20,2,17,2,17,20,20,20,15,3,15,3,3,3,3,3,3,3,20,20,20
4038,16,8,5,13,15,4,17,17,15,15,4,7,8,13,20,20,20,20,20,19,19,19,19,19,19,19,19,20,20,15,15,15,15,15,3,3,15,12,12,2,2,16,5
4039,16,8,10,10,17,12,9,9,1,1,1,1,1,15,15,15,20,20,20,20,5,5,5,5,5,19,19,20,5,20,1,5,4,5,5,5,1,5,5,20,2,1,2
4040,17,2,20,20,20,20,1,20,20,20,20,20,20,20,20,20,20,20,20,11,11,20,11,20,20,20,20,20,20,20,20,20,20,20,20,9,17,5,17,17,17,17,17
4041,16,8,5,3,14,4,17,2,15,15,19,7,19,10,2,5,5,5,8,15,15,15,15,15,15,15,5,5,5,1,5,2,20,20,2,2,2,2,2,12,2,2,2
4042,16,8,5,13,15,4,17,2,15,15,12,2,20,19,11,20,20,20,17,17,17,5,5,5,15,15,3,5,5,20,1,1,5,5,5,5,5,5,20,20,20,20,2
4043,16,8,5,13,15,6,10,9,10,8,20,2,5,5,8,5,1,1,5,5,5,5,3,11,20,3,3,5,5,5,5,5,20,20,20,20,20,20,14,20,20,20,13
4044,16,8,5,13,15,6,10,1,1,1,1,1,1,1,1,1,1,1,1,1,15,15,15,15,15,15,15,15,15,15,20,20,20,20,20,20,5,5,5,2,5,5,2
4045,16,8,5,13,15,6,10,6,14,1,1,20,19,20,12,5,5,5,5,5,5,5,5,18,5,5,5,15,5,5,5,15,5,15,5,5,5,5,5,5,5,12,12
4046,16,8,5,13,15,4,17,2,15,15,19,19,1,1,1,1,1,1,1,1,8,15,5,5,5,17,17,5,5,5,5,5,15,5,5,20,2,2,2,2,2,2,20
4047,16,8,5,13,15,6,10,10,14,1,1,1,20,20,1,1,5,11,11,11,11,11,11,11,11,11,11,20,20,20,5,5,5,5,5,5,5,5,5,5,5,5,5
4048,16,8,5,13,14,4,2,6,8,20,20,20,8,17,17,17,5,5,5,5,5,15,15,15,15,15,15,11,11,11,11,11,11,11,11,11,11,3,11,5,2,5,2
4049,16,8,5,13,15,4,17,2,15,15,19,1,1,1,1,1,1,1,1,8,1,15,15,15,15,15,15,15,15,5,5,5,5,17,11,11,5,5,5,17,17,5,11
4050,16,8,5,3,14,4,17,2,15,15,19,7,10,15,15,13,13,8,8,13,13,13,13,13,15,13,15,15,11,13,13,13,13,17,17,17,17,17,17,17,17,17,17
4051,16,8,5,3,14,4,17,2,15,15,19,8,10,15,15,12,11,2,17,17,17,2,17,20,19,20,20,5,5,5,2,2,2,2,2,2,2,5,2,2,2,2,1
4052,16,8,5,3,14,4,17,2,15,15,19,8,1,1,1,1,1,1,1,1,15,15,15,15,15,5,5,5,5,5,5,5,5,5,5,20,20,20,20,20,5,20,20
4053,16,8,5,3,14,4,17,2,15,15,19,14,19,1,7,1,1,7,1,3,20,15,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,3,3,3,3,3,3
4054,16,8,5,12,13,4,4,4,10,10,2,2,20,20,7,20,1,7,20,1,20,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,14,14
4055,16,8,5,3,14,4,17,2,15,15,19,7,10,15,12,13,13,5,13,13,17,17,17,17,17,17,17,17,17,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4056,16,8,5,3,14,4,17,2,15,15,19,7,10,15,12,13,13,8,13,13,13,13,13,13,14,13,15,10,10,17,17,6,17,17,17,17,17,17,17,17,17,2,2
4057,16,8,5,3,14,4,17,2,15,15,19,7,10,15,12,13,13,8,13,13,13,13,13,13,13,5,5,17,17,17,17,17,17,17,17,17,2,10,10,2,2,2,2
4058,16,8,5,3,14,4,17,2,15,15,19,12,7,20,7,5,5,19,19,5,3,5,15,15,5,15,3,5,5,5,5,15,5,5,5,5,15,5,5,15,15,3,3
4059,16,8,5,3,14,4,17,2,15,15,19,7,10,15,12,13,13,13,13,13,13,13,13,13,17,17,17,17,17,17,10,17,17,17,17,17,17,17,17,2,16,17,2
4060,16,8,5,3,14,4,17,2,12,8,5,1,19,5,5,5,5,1,15,5,5,13,1,5,5,5,1,5,5,5,5,11,11,11,11,20,11,11,11,11,5,5,11
4061,20,8,11,17,15,17,8,15,15,3,3,3,15,20,3,5,17,17,17,17,17,5,5,15,15,15,15,11,13,11,17,17,17,17,17,17,17,17,13,17,17,2,2
4062,20,8,11,17,17,9,19,19,20,20,19,19,20,5,5,15,15,15,3,12,15,3,3,3,3,3,3,5,5,5,5,20,5,20,3,5,3,3,3,3,15,7,7
4063,20,8,11,17,17,8,20,8,8,20,20,4,20,20,20,20,20,11,20,20,20,11,5,5,15,15,15,15,15,5,5,15,15,20,15,3,3,3,3,2,2,2,2
4064,20,8,11,17,17,11,17,2,17,20,20,17,20,20,20,20,20,11,20,11,11,20,20,20,15,15,5,5,5,5,5,5,5,5,5,5,5,5,5,5,20,20,15
4065,20,8,11,17,17,8,10,10,10,16,15,20,4,20,17,20,19,20,5,5,2,5,15,3,3,3,3,3,3,20,5,14,3,3,3,3,15,15,15,15,15,15,15
4066,20,8,11,17,17,8,10,10,10,15,19,10,14,20,7,14,20,3,3,3,3,3,3,3,3,15,15,15,3,3,3,5,5,3,5,5,15,15,15,3,15,3,3
4067,20,8,11,17,17,8,10,19,19,19,14,14,11,20,20,5,3,19,5,5,15,15,5,5,5,5,5,2,14,19,14,15,3,12,12,12,15,15,15,15,3,15,4
4068,20,12,1,17,17,5,20,11,20,20,20,20,20,4,15,20,4,17,17,20,20,20,17,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,12,12,12,10,12
4069,20,8,11,17,17,8,10,10,10,1,1,1,20,20,20,20,11,11,20,11,11,11,5,5,5,5,5,5,5,5,5,5,20,20,5,5,5,5,20,3,14,12,12
4070,20,8,11,17,17,8,10,10,10,19,10,13,20,20,20,20,13,5,5,11,11,11,20,11,20,20,11,5,5,5,5,5,20,5,5,11,11,11,11,11,5,5,5
4071,20,8,11,17,17,8,10,10,10,19,10,13,20,20,11,20,11,11,11,11,20,11,15,5,5,5,5,5,5,5,5,5,8,8,8,2,5,2,5,12,5,12,12
4072,20,8,11,17,17,8,10,10,10,19,10,13,20,20,20,20,20,11,11,11,11,20,11,20,11,17,11,20,11,5,5,5,5,5,5,5,1,5,15,15,6,15,15
4073,20,8,11,17,17,8,10,10,10,14,7,14,15,13,20,5,5,5,5,5,7,5,7,14,20,13,17,13,10,10,10,12,3,3,3,3,3,3,3,3,6,3,3
4074,20,8,11,17,6,8,10,10,10,19,3,13,20,20,20,20,20,11,20,11,11,11,11,11,17,11,20,11,20,11,11,20,11,20,20,20,11,20,20,11,11,20,20
4075,20,8,11,1,20,1,5,15,19,11,8,11,20,11,20,5,5,5,5,5,19,5,5,5,5,5,5,5,5,5,5,5,15,15,3,15,3,5,5,5,5,3,12
4076,20,8,11,17,17,8,10,10,10,19,15,15,11,20,20,11,1,20,2,2,20,2,20,2,20,5,14,14,2,2,2,2,2,20,2,5,5,2,20,20,20,20,20
4077,20,8,11,17,17,8,10,10,10,14,3,14,5,3,15,20,5,20,3,15,15,3,3,7,3,3,3,15,3,15,15,3,3,3,3,3,3,3,3,2,3,14,12
4078,20,8,11,17,17,8,10,10,10,14,14,15,15,11,11,5,5,5,5,5,15,5,15,15,5,5,5,5,15,5,5,5,5,5,5,5,5,13,11,15,11,14,13
4079,20,8,11,17,17,8,10,10,7,15,7,15,14,14,20,20,5,5,5,5,15,15,5,5,20,14,10,15,15,15,5,5,5,15,15,14,14,20,3,3,3,3,3
4080,20,8,11,17,17,8,10,10,10,14,15,11,11,11,11,11,11,2,14,14,10,10,10,10,10,10,14,14,14,14,14,14,14,14,14,14,14,14,20,2,5,11,17
4081,20,8,11,17,17,8,10,10,19,15,15,15,5,1,5,5,1,3,5,5,5,15,1,5,5,5,5,5,5,5,5,5,5,11,11,11,11,11,11,11,15,15,15
4082,20,8,11,17,17,8,10,10,19,15,15,15,5,1,5,5,5,5,15,5,5,15,15,5,5,5,5,5,15,15,5,5,5,5,5,5,5,5,5,5,5,14,14
